diagnostic_name_zh,variant,record_scope,offset,reference_subset,final_verdict,generation_stage,cases,fresh_available_count,fresh_global_rank_ci95_high,fresh_global_rank_ci95_low,fresh_global_rank_metric_task_group_count,fresh_global_rank_metric_transition_count,fresh_global_rank_task_group_macro,fresh_global_rank_transition_micro,fresh_in_top2_ci95_high,fresh_in_top2_ci95_low,fresh_in_top2_metric_task_group_count,fresh_in_top2_metric_transition_count,fresh_in_top2_task_group_macro,fresh_in_top2_transition_micro,fresh_in_top4_ci95_high,fresh_in_top4_ci95_low,fresh_in_top4_metric_task_group_count,fresh_in_top4_metric_transition_count,fresh_in_top4_task_group_macro,fresh_in_top4_transition_micro,global_rank_improvement_ci95_high,global_rank_improvement_ci95_low,global_rank_improvement_metric_task_group_count,global_rank_improvement_metric_transition_count,global_rank_improvement_task_group_macro,global_rank_improvement_transition_micro,normal_steps,outside_to_top2_ci95_high,outside_to_top2_ci95_low,outside_to_top2_metric_task_group_count,outside_to_top2_metric_transition_count,outside_to_top2_task_group_macro,outside_to_top2_transition_micro,outside_to_top4_ci95_high,outside_to_top4_ci95_low,outside_to_top4_metric_task_group_count,outside_to_top4_metric_transition_count,outside_to_top4_task_group_macro,outside_to_top4_transition_micro,right_neighbor_count,right_neighbor_still_mask_ci95_high,right_neighbor_still_mask_ci95_low,right_neighbor_still_mask_metric_task_group_count,right_neighbor_still_mask_metric_transition_count,right_neighbor_still_mask_task_group_macro,right_neighbor_still_mask_transition_micro,source_right_neighbor_in_top2_ci95_high,source_right_neighbor_in_top2_ci95_low,source_right_neighbor_in_top2_metric_task_group_count,source_right_neighbor_in_top2_metric_transition_count,source_right_neighbor_in_top2_task_group_macro,source_right_neighbor_in_top2_transition_micro,source_right_neighbor_in_top4_ci95_high,source_right_neighbor_in_top4_ci95_low,source_right_neighbor_in_top4_metric_task_group_count,source_right_neighbor_in_top4_metric_transition_count,source_right_neighbor_in_top4_task_group_macro,source_right_neighbor_in_top4_transition_micro,source_top2_with_fresh_count,source_top4_with_fresh_count,stale_global_rank_ci95_high,stale_global_rank_ci95_low,stale_global_rank_metric_task_group_count,stale_global_rank_metric_transition_count,stale_global_rank_task_group_macro,stale_global_rank_transition_micro,stale_in_top2_ci95_high,stale_in_top2_ci95_low,stale_in_top2_metric_task_group_count,stale_in_top2_metric_transition_count,stale_in_top2_task_group_macro,stale_in_top2_transition_micro,stale_in_top4_ci95_high,stale_in_top4_ci95_low,stale_in_top4_metric_task_group_count,stale_in_top4_metric_transition_count,stale_in_top4_task_group_macro,stale_in_top4_transition_micro,task_groups,top2_retained_ci95_high,top2_retained_ci95_low,top2_retained_metric_task_group_count,top2_retained_metric_transition_count,top2_retained_task_group_macro,top2_retained_transition_micro,top4_retained_ci95_high,top4_retained_ci95_low,top4_retained_metric_task_group_count,top4_retained_metric_transition_count,top4_retained_task_group_macro,top4_retained_transition_micro,transitions
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,pass,all,947,,3.875332876944698,2.8842820885506795,151,7786,3.360560481350224,2.7255330079630107,0.962408976980988,0.9435891592618714,151,7786,0.9534840694182644,0.9646801952221937,0.9650495079897304,0.9476081549966778,151,7786,0.956638326781785,0.9678910865656306,1.9335347600148765,1.0813472990233788,151,7786,1.5280575269550778,1.6123811970202928,,0.035465559034179285,0.02449380608378329,151,7786,0.02975936415486341,0.0279989725147701,0.035956798609806565,0.025183327212824822,151,7786,0.03044745946576322,0.02851271512972001,,,,,,,,,,,,,,,,,,,,,,5.372736949223013,4.437818130697709,151,7786,4.8886180083053015,4.337914204983304,0.9539811941171219,0.936197496869821,151,7786,0.9454461387083781,0.9550475211918829,0.9542002622054597,0.9364821989530727,151,7786,0.945683952104844,0.9554328281530953,151,0.9344793315342441,0.9120325167229787,151,7786,0.923724705263401,0.9366812227074236,0.9364304787206975,0.9151726664120823,151,7786,0.9261908673160214,0.9393783714359106,7786
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,pass,early,947,,3.9050249931603407,2.9053422063166603,151,7541,3.3856025478170455,2.7371701365866596,0.9626894226744909,0.9437859196444455,151,7541,0.9537574978168432,0.9656544224903859,0.965129653890564,0.9476012305119884,151,7541,0.9567374201049033,0.9685718074525925,1.9691423490914595,1.1009187312933493,151,7541,1.5528250134842074,1.6237899482827212,,0.035968766465948696,0.024711098915634364,151,7541,0.03009669820890496,0.027317331918843654,0.036522750652364704,0.025535598985697166,151,7541,0.03093135757387566,0.02811298236308182,,,,,,,,,,,,,,,,,,,,,,5.43337331508997,4.479330389513156,151,7541,4.9384275613012525,4.36096008486938,0.9538887243972657,0.9363011504746733,151,7541,0.9454025534990449,0.956239225566901,0.9537919154439516,0.936273245861398,151,7541,0.9454025534990449,0.956239225566901,151,0.9344085877224358,0.9121399570891494,151,7541,0.9236607996079382,0.9383370905715422,0.9360301474757917,0.9147401126474507,151,7541,0.9258060625310274,0.9404588250895107,7541
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,pass,middle,28,,3.0271428571428567,1.3053333333333332,25,220,2.0591904761904765,2.3545454545454545,0.991,0.936586507936508,25,220,0.9665873015873017,0.9545454545454546,0.9904809523809524,0.9365869047619046,25,220,0.9665873015873017,0.9545454545454546,1.653677380952381,-0.24557500000000002,25,220,0.7806190476190477,1.3681818181818182,,0.044444444444444446,0.0025,25,220,0.019134920634920633,0.04090909090909091,0.04421428571428572,0.0025,25,220,0.019134920634920633,0.04090909090909091,,,,,,,,,,,,,,,,,,,,,,3.87020476190476,2.157142857142857,25,220,2.8398095238095244,3.7227272727272727,0.9946428571428573,0.9279523809523809,25,220,0.9688650793650794,0.9363636363636364,0.9946428571428573,0.9279523809523809,25,220,0.9688650793650794,0.9363636363636364,25,0.9835952380952381,0.8981142857142856,25,220,0.947452380952381,0.9136363636363637,0.9831434523809525,0.9001619047619048,25,220,0.947452380952381,0.9136363636363637,220
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,pass,late,8,,2.619047619047619,1.3214285714285714,7,25,1.9166666666666665,2.48,0.9761904761904763,0.7301587301587301,7,25,0.8650793650793652,0.76,1.0,0.8730158730158731,7,25,0.9444444444444444,0.88,1.023809523809524,0.25396825396825395,7,25,0.6626984126984128,0.32,,0.5,0.0,7,25,0.21428571428571427,0.12,0.14285714285714285,0.0,7,25,0.047619047619047616,0.04,,,,,,,,,,,,,,,,,,,,,,3.0158730158730163,2.142857142857143,7,25,2.5793650793650795,2.8,0.9285714285714286,0.42857142857142855,7,25,0.7063492063492064,0.76,1.0,0.8253968253968252,7,25,0.9206349206349207,0.88,7,0.8650793650793652,0.4047619047619047,7,25,0.6507936507936508,0.64,0.9761904761904763,0.7936507936507937,7,25,0.8968253968253969,0.84,25
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,fail,all,80,,7.211177073893277,4.659360570532663,55,1020,5.8595493471713995,4.921568627450981,0.9172325918092804,0.8559600198528232,55,1020,0.8882458295531467,0.907843137254902,0.9282226384684308,0.8818360614257211,55,1020,0.9061634595098561,0.9205882352941176,4.28733289822942,1.1695509269944457,55,1020,2.8063675746449483,3.149019607843137,,0.10013078791789702,0.06095746473485323,55,1020,0.08042316504187605,0.07745098039215687,0.10278224996621585,0.06251655426386256,55,1020,0.08207605760385951,0.0784313725490196,,,,,,,,,,,,,,,,,,,,,,10.013109583695694,7.39321114057918,55,1020,8.665916921816349,8.070588235294117,0.8915935147749269,0.8397758585975513,55,1020,0.8662389998247986,0.8754901960784314,0.8915792729487673,0.8396038408271433,55,1020,0.8662389998247986,0.8754901960784314,55,0.8421319462214708,0.7718904908790302,55,1020,0.8078226645112708,0.8303921568627451,0.8532161899646119,0.7935479717329028,55,1020,0.8240874019059968,0.842156862745098,1020
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,fail,early,80,,7.44907733377735,4.794356500060506,55,943,6.033571861073513,5.178154825026511,0.9148518370507391,0.8520207153396431,55,943,0.8851894727564636,0.9045599151643691,0.9252018718920632,0.8774188545112289,55,943,0.9023039651221523,0.9162248144220573,4.297999259450982,1.1327068585772617,55,943,2.7969008397388984,3.327677624602333,,0.1018906087149503,0.062020927763739214,55,943,0.08197534756933321,0.0816542948038176,0.10477859118631,0.0639398083953917,55,943,0.08362824013131667,0.08271474019088017,,,,,,,,,,,,,,,,,,,,,,10.167106152116613,7.571490046651291,55,943,8.830472700812411,8.505832449628844,0.8885582740482337,0.8363334260098675,55,943,0.8628776858542545,0.8685047720042418,0.8883486353867655,0.8360832086372867,55,943,0.8628776858542545,0.8685047720042418,55,0.8392369695774976,0.7663361965536154,55,943,0.8032141251871305,0.8229056203605515,0.8487843193866746,0.7871224762282854,55,943,0.8186757249908356,0.8335100742311771,943
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,fail,middle,9,,2.28825757575757,1.0555555555555556,9,71,1.5404040404040404,1.8169014084507042,1.0,0.9338383838383838,9,71,0.9742424242424244,0.9577464788732394,1.0,0.9595959595959597,9,71,0.9843434343434344,0.971830985915493,1.0777777777777777,0.7171717171717172,9,71,0.9126262626262628,0.9859154929577465,,0.03686868686868687,0.0,9,71,0.01565656565656566,0.028169014084507043,0.03686868686868687,0.0,9,71,0.01565656565656566,0.028169014084507043,,,,,,,,,,,,,,,,,,,,,,3.059090909090909,2.0,9,71,2.453030303030303,2.8028169014084505,1.0,0.9484848484848484,9,71,0.9787878787878788,0.9577464788732394,1.0,0.9484848484848484,9,71,0.9787878787878788,0.9577464788732394,9,1.0,0.897979797979798,9,71,0.9585858585858585,0.9295774647887324,1.0,0.9262626262626262,9,71,0.9686868686868687,0.9436619718309859,71
全局置信度逐词刷新诊断,C1,stable_target_global_rank,1,overall,fail,late,3,,1.5,1.0,3,6,1.1666666666666667,1.3333333333333333,1.0,0.75,3,6,0.9166666666666666,0.8333333333333334,1.0,1.0,3,6,1.0,1.0,1.0,0.5,3,6,0.8333333333333334,0.6666666666666666,,0.0,0.0,3,6,0.0,0.0,0.0,0.0,3,6,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,3,6,2.0,2.0,1.0,1.0,3,6,1.0,1.0,1.0,1.0,3,6,1.0,1.0,3,1.0,0.75,3,6,0.9166666666666666,0.8333333333333334,1.0,1.0,3,6,1.0,1.0,6
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,all,all,976,,6.346130108480594,3.6703789807839207,157,4330,4.906433414513195,2.6762124711316395,0.9514790554474916,0.9025127060445433,157,4330,0.9285696437926425,0.9697459584295612,0.9519402925826457,0.9023239286738163,157,4330,0.9287892791978698,0.9699769053117783,3.9413685285638738,1.663653686090877,157,4330,2.853407568796555,3.259122401847575,,0.9415524995627879,0.8903218244255027,157,4330,0.9178846047032676,0.9621247113163972,0.06243829341911984,0.03549575719443518,157,4330,0.0480125110951395,0.03648960739030023,,,,,,,,,,,,,,,,,,,,,,8.9845146322538,6.656375662808799,157,4330,7.759840983309751,5.935334872979214,0.033178045402158886,0.006726829112444772,157,4330,0.01705446584096726,0.007852193995381063,0.9308839552325083,0.8877055230189519,157,4330,0.9105908129529965,0.9464203233256351,157,0.016629779130985258,0.005716179998165104,157,4330,0.010685039089374904,0.007621247113163972,0.9062239073998168,0.8514157011674057,157,4330,0.8807767681027302,0.9334872979214781,4330
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,all,early,976,,6.3433678472189525,3.669751514573804,157,4273,4.901763534708058,2.69061549262813,0.9517694801476632,0.9028377014475877,157,4273,0.9289519887564751,0.9698104376316405,0.9521276517291326,0.9024741236774689,157,4273,0.9289519887564751,0.9698104376316405,3.9536847538511806,1.6754934320274395,157,4273,2.8651772364196817,3.2838754973086823,,0.9418388498226057,0.8906278833746778,157,4273,0.9182045834495504,0.9620875263281067,0.06254008465476105,0.03556881251983273,157,4273,0.048134571724001284,0.036976363210858884,,,,,,,,,,,,,,,,,,,,,,8.994271094234945,6.66312137152898,157,4273,7.766940771127739,5.974490989936813,0.033231485558202906,0.00679694838662581,157,4273,0.017116832058516915,0.007956938918792417,0.9307575070607234,0.8875588332842753,157,4273,0.9104575392495268,0.9457055932600047,157,0.01669260451210424,0.00575719983096975,157,4273,0.010747405306924558,0.007722911303533817,0.9062589852246585,0.8514317477146836,157,4273,0.8808174170324737,0.9328340744207817,4273
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,all,middle,7,,2.7222222222222228,1.0,6,54,1.5740740740740742,1.5740740740740742,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,2.0,0.27777777777777773,6,54,1.4259259259259258,1.4259259259259258,,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,0.0,0.0,6,54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6,54,3.0,3.0,0.0,0.0,6,54,0.0,0.0,1.0,1.0,6,54,1.0,1.0,6,0.0,0.0,6,54,0.0,0.0,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,54
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,all,late,2,,4.0,1.0,2,3,2.5,2.0,1.0,0.0,2,3,0.5,0.6666666666666666,1.0,1.0,2,3,1.0,1.0,2.0,-1.0,2,3,0.5,1.0,,1.0,0.0,2,3,0.5,0.6666666666666666,0.0,0.0,2,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2,3,3.0,3.0,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,2,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,3
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,pass,all,908,,5.842178379797099,3.33472954711061,148,4125,4.507903319328238,2.447030303030303,0.9582666316094806,0.9126329193781735,148,4125,0.9373024530971018,0.9743030303030303,0.9590432429008109,0.9130943750970774,148,4125,0.9375437658384145,0.9745454545454545,4.126595815319319,2.2719329376738004,148,4125,3.201804221430483,3.288727272727273,,0.9513245412874581,0.9055065961339279,148,4125,0.9300178803479611,0.9684848484848485,0.05823515579457148,0.031581514633712664,148,4125,0.043991473849035574,0.03393939393939394,,,,,,,,,,,,,,,,,,,,,,9.029530981919923,6.5280560987873555,148,4125,7.709707540758721,5.735757575757575,0.0120218636809855,0.0034748129440628716,148,4125,0.007284572749140835,0.005818181818181818,0.9347105271700267,0.8904976520043774,148,4125,0.9142321599211929,0.9507878787878787,148,0.012145500701576824,0.003550827019096046,148,4125,0.007284572749140835,0.005818181818181818,0.9186616214811092,0.8653375776078386,148,4125,0.8935522919893788,0.9406060606060606,4125
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,pass,early,908,,5.84057830371618,3.3299247872439732,148,4068,4.50303174706598,2.4589478859390366,0.9586685393002541,0.912954608563,148,4068,0.937714520757425,0.9744346116027532,0.9591593836927942,0.9131388300408184,148,4068,0.937714520757425,0.9744346116027532,4.1407101597204194,2.2864676020637646,148,4068,3.215457636587508,3.315142576204523,,0.9517103065120565,0.9058714472780168,148,4068,0.9303575795646716,0.9685349065880039,0.05840106715270014,0.03172537457544343,148,4068,0.044142929613361616,0.0344149459193707,,,,,,,,,,,,,,,,,,,,,,9.036655233881664,6.536604985054389,148,4068,7.718489383653487,5.774090462143559,0.012099992780282726,0.003539068299710431,148,4068,0.007356941192753529,0.0058997050147492625,0.9345502228849143,0.8903917230396433,148,4068,0.9140681928261735,0.9500983284169124,148,0.012227451160543511,0.003601528828236462,148,4068,0.007356941192753529,0.0058997050147492625,0.9186506521650849,0.8652050992572462,148,4068,0.8935715911440635,0.9400196656833825,4068
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,pass,middle,7,,2.7222222222222228,1.0,6,54,1.5740740740740742,1.5740740740740742,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,2.0,0.27777777777777773,6,54,1.4259259259259258,1.4259259259259258,,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,0.0,0.0,6,54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6,54,3.0,3.0,0.0,0.0,6,54,0.0,0.0,1.0,1.0,6,54,1.0,1.0,6,0.0,0.0,6,54,0.0,0.0,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,54
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,pass,late,2,,4.0,1.0,2,3,2.5,2.0,1.0,0.0,2,3,0.5,0.6666666666666666,1.0,1.0,2,3,1.0,1.0,2.0,-1.0,2,3,0.5,1.0,,1.0,0.0,2,3,0.5,0.6666666666666666,0.0,0.0,2,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2,3,3.0,3.0,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,2,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,3
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,fail,all,68,,13.772166418650793,6.27186011904762,48,205,9.845089285714286,7.287804878048781,0.8996209490740741,0.7480629960317461,48,205,0.829133597883598,0.8780487804878049,0.8991402116402116,0.7480625826719575,48,205,0.829133597883598,0.8780487804878049,4.271130952380949,-4.810777116402115,48,205,-0.04189814814814833,2.6634146341463416,,0.8612781084656083,0.7104121197089948,48,205,0.7901951058201058,0.8341463414634146,0.13257357804232803,0.04282366071428571,48,205,0.0849537037037037,0.08780487804878048,,,,,,,,,,,,,,,,,,,,,,12.530095486111108,7.320892030423281,48,205,9.803191137566138,9.951219512195122,0.11359126984126984,0.01809895833333334,48,205,0.059771825396825386,0.04878048780487805,0.9104501488095239,0.8047949735449736,48,205,0.8596560846560847,0.8585365853658536,48,0.07192460317460317,0.012152777777777778,48,205,0.03893849206349206,0.04390243902439024,0.819709408068783,0.6628298611111112,48,205,0.7441798941798942,0.7902439024390244,205
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,reference_prefix_aligned,fail,early,68,,13.772166418650793,6.27186011904762,48,205,9.845089285714286,7.287804878048781,0.8996209490740741,0.7480629960317461,48,205,0.829133597883598,0.8780487804878049,0.8991402116402116,0.7480625826719575,48,205,0.829133597883598,0.8780487804878049,4.271130952380949,-4.810777116402115,48,205,-0.04189814814814833,2.6634146341463416,,0.8612781084656083,0.7104121197089948,48,205,0.7901951058201058,0.8341463414634146,0.13257357804232803,0.04282366071428571,48,205,0.0849537037037037,0.08780487804878048,,,,,,,,,,,,,,,,,,,,,,12.530095486111108,7.320892030423281,48,205,9.803191137566138,9.951219512195122,0.11359126984126984,0.01809895833333334,48,205,0.059771825396825386,0.04878048780487805,0.9104501488095239,0.8047949735449736,48,205,0.8596560846560847,0.8585365853658536,48,0.07192460317460317,0.012152777777777778,48,205,0.03893849206349206,0.04390243902439024,0.819709408068783,0.6628298611111112,48,205,0.7441798941798942,0.7902439024390244,205
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,all,all,987,,5.932286148599067,3.4961826952767407,159,4564,4.623925974988527,2.6579754601226995,0.9548061687147041,0.9079873960863216,159,4564,0.9331836966603106,0.9699824715162139,0.9546546431769865,0.9086324570225819,159,4564,0.9333933402661808,0.9702015775635408,4.446782160279051,2.0007264251502477,159,4564,3.2329283457852154,3.3746713409290097,,0.9409641062685369,0.892224822282445,159,4564,0.9186695897621867,0.9616564417177914,0.07565164956499752,0.04132581003441848,159,4564,0.05679323158008398,0.0387817703768624,,,,,,,,,,,,,,,,,,,,,,9.126728922827347,6.777588543826667,159,4564,7.856854320773743,6.032646801051709,0.03755849358484371,0.008753663569365952,159,4564,0.0208820314264258,0.008764241893076249,0.9281269219990224,0.8830649247647048,159,4564,0.9072864850540768,0.9443470639789658,159,0.023517044432665044,0.007454243020020587,159,4564,0.014514106898123914,0.008326029798422436,0.9031364258958069,0.8473070892663996,159,4564,0.8766001086860968,0.9314198071866784,4564
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,all,early,987,,5.925777944286121,3.491022413854103,159,4507,4.619199555562708,2.671400044375416,0.955158824635131,0.9084840779163117,159,4507,0.9335564413158096,0.9700465941868205,0.9548035993222282,0.9088289283946942,159,4507,0.9335564413158096,0.9700465941868205,4.462804717297621,2.0101242778327957,159,4507,3.244176134773177,3.399600621255824,,0.9413437933047801,0.892527405891878,159,4507,0.9189829157321311,0.9616152651431107,0.0756800713153007,0.04145493434480629,159,4507,0.05690542296631013,0.039272243177279786,,,,,,,,,,,,,,,,,,,,,,9.130623972244317,6.783923147696108,159,4507,7.863375690335886,6.0710006656312405,0.03764552753573105,0.008808222591542823,159,4507,0.020941450111980276,0.008875083203905036,0.9279855347766093,0.8829816504275944,159,4507,0.9071637380017676,0.943643221655203,159,0.02358990406288348,0.007516203826990644,159,4507,0.014573525583678387,0.008431329043709785,0.9031971514936231,0.847427626884124,159,4507,0.8766510183494992,0.9307743510095408,4507
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,all,middle,7,,2.7222222222222228,1.0,6,54,1.5740740740740742,1.5740740740740742,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,2.0,0.27777777777777773,6,54,1.4259259259259258,1.4259259259259258,,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,0.0,0.0,6,54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6,54,3.0,3.0,0.0,0.0,6,54,0.0,0.0,1.0,1.0,6,54,1.0,1.0,6,0.0,0.0,6,54,0.0,0.0,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,54
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,all,late,2,,4.0,1.0,2,3,2.5,2.0,1.0,0.0,2,3,0.5,0.6666666666666666,1.0,1.0,2,3,1.0,1.0,2.0,-1.0,2,3,0.5,1.0,,1.0,0.0,2,3,0.5,0.6666666666666666,0.0,0.0,2,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2,3,3.0,3.0,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,2,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,3
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,pass,all,916,,5.462166759949875,3.1500836906494927,149,4322,4.196216374545095,2.440305414160111,0.9616415794980792,0.9198229339891116,149,4322,0.9424271568358021,0.9743174456270245,0.9621755205350851,0.9199315203160666,149,4322,0.9426585847460079,0.974548819990745,4.116755464146089,2.3408950588929827,149,4322,3.24246979331235,3.35192040721888,,0.9512626513070426,0.9072240385804939,149,4322,0.9309033232499375,0.9678389634428506,0.05974216581510545,0.03428485712993884,149,4322,0.04602587928738374,0.035400277649236464,,,,,,,,,,,,,,,,,,,,,,8.659982464416583,6.39530786321241,149,4322,7.438686167857445,5.792225821378991,0.020713853749117883,0.005143988596346033,149,4322,0.011617047605253068,0.006709856547894493,0.9375212676971665,0.8968114965459948,149,4322,0.9186936124543835,0.949560388708931,149,0.020614198736053753,0.004961994952205867,149,4322,0.011523833585864554,0.006478482184173994,0.9204067311404321,0.8697469642173471,149,4322,0.8966327054586241,0.9391485423415086,4322
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,pass,early,916,,5.457338273500881,3.145051162282684,149,4265,4.191245480247903,2.45158264947245,0.962043907054435,0.9202612363417031,149,4265,0.9428309791183052,0.9744431418522861,0.9623624349192295,0.9201169273901191,149,4265,0.9428309791183052,0.9744431418522861,4.129291711783685,2.3534419008730887,149,4265,3.2556378708766314,3.3779601406799533,,0.9515428393243595,0.9074467161062292,149,4265,0.9312376333075676,0.9678780773739742,0.0599101352524169,0.034424119872409537,149,4265,0.046167413505435975,0.03587338804220398,,,,,,,,,,,,,,,,,,,,,,8.668331442965801,6.404636462123267,149,4265,7.446883351124534,5.829542790152403,0.02077935048888822,0.005224309392948318,149,4265,0.011686559830126035,0.006799531066822978,0.9373922518875417,0.8966499090221306,149,4265,0.9185402631174494,0.9488862837045721,149,0.020675166919433666,0.005012463565405483,149,4265,0.011593345810737518,0.0065650644783118405,0.9204355366014146,0.8697145256904362,149,4265,0.896663565612869,0.938569753810082,4265
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,pass,middle,7,,2.7222222222222228,1.0,6,54,1.5740740740740742,1.5740740740740742,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,2.0,0.27777777777777773,6,54,1.4259259259259258,1.4259259259259258,,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,0.0,0.0,6,54,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6,54,3.0,3.0,0.0,0.0,6,54,0.0,0.0,1.0,1.0,6,54,1.0,1.0,6,0.0,0.0,6,54,0.0,0.0,1.0,0.9444444444444443,6,54,0.9814814814814815,0.9814814814814815,54
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,pass,late,2,,4.0,1.0,2,3,2.5,2.0,1.0,0.0,2,3,0.5,0.6666666666666666,1.0,1.0,2,3,1.0,1.0,2.0,-1.0,2,3,0.5,1.0,,1.0,0.0,2,3,0.5,0.6666666666666666,0.0,0.0,2,3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2,3,3.0,3.0,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,2,0.0,0.0,2,3,0.0,0.0,1.0,1.0,2,3,1.0,1.0,3
全局置信度逐词刷新诊断,C1,stable_target_global_rank,2,predecessor_correct,fail,all,71,,12.863907234432235,5.731026282051283,50,242,9.03107326007326,6.545454545454546,0.9106040293040293,0.7688912698412698,50,242,0.8449059829059828,0.8925619834710744,0.9095730769230768,0.7677115384615385,50,242,0.8449059829059828,0.8925619834710744,6.623141666666666,-2.9761861111111108,50,242,1.9808424908424904,3.78099173553719,,0.8747060134310133,0.7314601037851038,50,242,0.8082564102564102,0.8512396694214877,0.17558730158730154,0.05993531746031746,50,242,0.11207448107448109,0.09917355371900827,,,,,,,,,,,,,,,,,,,,,,14.122793253968254,8.099078968253968,50,242,11.011915750915751,10.326446280991735,0.10909444444444445,0.018743589743589743,50,242,0.056649572649572655,0.045454545454545456,0.8905054029304028,0.7683645299145299,50,242,0.8335604395604395,0.8512396694214877,50,0.06272649572649573,0.013333333333333332,50,242,0.03664957264957265,0.04132231404958678,0.807658089133089,0.6515259462759462,50,242,0.7328315018315018,0.7933884297520661,242
