task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/3,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.5238095238095238,0.3333333333333333,0.19047619047619052,win,21
HumanEval/30,phase5_prefix_only_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/32,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.045454545454545456,0.0,0.045454545454545456,win,66
HumanEval/33,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/34,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/36,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.4888888888888889,-0.15555555555555556,loss,45
HumanEval/37,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.17777777777777778,0.0,0.17777777777777778,win,45
HumanEval/38,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.225,0.3,-0.07499999999999998,loss,120
HumanEval/4,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/40,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.23809523809523808,0.38095238095238093,-0.14285714285714285,loss,21
HumanEval/41,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.4,0.6,-0.19999999999999996,loss,15
HumanEval/44,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.4666666666666667,-0.13333333333333336,loss,15
HumanEval/45,phase5_prefix_only_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/46,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.25,0.5,-0.25,loss,28
HumanEval/47,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.6666666666666666,0.4666666666666667,0.19999999999999996,win,15
HumanEval/48,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.4,0.4,0.0,tie,10
HumanEval/49,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2,0.5,-0.3,loss,10
HumanEval/5,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.16666666666666666,0.2222222222222222,-0.05555555555555555,loss,36
HumanEval/51,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.6,0.4,0.19999999999999996,win,10
HumanEval/53,phase5_prefix_only_deterministic_proxy,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.6666666666666666,0.6666666666666666,0.0,tie,15
HumanEval/56,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.26666666666666666,0.37777777777777777,-0.1111111111111111,loss,45
HumanEval/57,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.16666666666666666,0.0,0.16666666666666666,win,6
HumanEval/58,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.47619047619047616,0.5238095238095238,-0.04761904761904767,loss,21
HumanEval/59,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.38461538461538464,0.41025641025641024,-0.025641025641025605,loss,78
HumanEval/6,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.5,0.6515151515151515,-0.1515151515151515,loss,66
HumanEval/60,phase5_prefix_only_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/61,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.37777777777777777,0.5333333333333333,-0.15555555555555556,loss,45
HumanEval/62,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.5,0.6428571428571429,-0.1428571428571429,loss,28
HumanEval/64,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.26666666666666666,0.2,0.06666666666666665,win,15
HumanEval/65,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2,0.26666666666666666,-0.06666666666666665,loss,15
HumanEval/67,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2,0.26666666666666666,-0.06666666666666665,loss,15
HumanEval/68,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2,0.5,-0.3,loss,10
HumanEval/7,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.14285714285714285,0.23809523809523808,-0.09523809523809523,loss,21
HumanEval/71,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.19047619047619047,0.42857142857142855,-0.23809523809523808,loss,21
HumanEval/72,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.6444444444444445,0.6222222222222222,0.022222222222222254,win,45
HumanEval/73,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2,0.2,0.0,tie,15
HumanEval/74,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.41818181818181815,0.34545454545454546,0.0727272727272727,win,55
HumanEval/75,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.24175824175824176,0.25274725274725274,-0.010989010989010978,loss,91
HumanEval/77,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/79,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.5714285714285714,0.6190476190476191,-0.04761904761904767,loss,21
HumanEval/80,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.2857142857142857,0.23809523809523808,0.047619047619047616,win,21
HumanEval/82,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.32142857142857145,0.5714285714285714,-0.24999999999999994,loss,28
HumanEval/83,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/85,phase5_prefix_only_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/86,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/87,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/88,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.25,0.4166666666666667,-0.16666666666666669,loss,36
HumanEval/9,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.4888888888888889,0.3111111111111111,0.17777777777777776,win,45
HumanEval/90,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/92,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.4,0.4666666666666667,-0.06666666666666665,loss,15
HumanEval/93,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,10
HumanEval/94,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,loss,91
HumanEval/95,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.21645021645021645,0.2943722943722944,-0.07792207792207795,loss,231
HumanEval/96,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.509090909090909,0.2909090909090909,0.21818181818181814,win,55
HumanEval/97,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/99,phase5_prefix_only_deterministic_proxy,fixed64_seed0,0.19117647058823528,0.19117647058823528,0.0,tie,136
HumanEval/0,phase5_combined_deterministic_proxy,fixed64_seed0,0.5357142857142857,0.32142857142857145,0.21428571428571425,win,28
HumanEval/1,phase5_combined_deterministic_proxy,fixed64_seed0,0.2571428571428571,0.1619047619047619,0.0952380952380952,win,105
HumanEval/10,phase5_combined_deterministic_proxy,fixed64_seed0,0.19047619047619047,0.23809523809523808,-0.047619047619047616,loss,21
HumanEval/100,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,phase5_combined_deterministic_proxy,fixed64_seed0,0.41818181818181815,0.2727272727272727,0.14545454545454545,win,55
HumanEval/102,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,28
HumanEval/103,phase5_combined_deterministic_proxy,fixed64_seed0,0.5714285714285714,0.38095238095238093,0.19047619047619047,win,21
HumanEval/104,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,15
HumanEval/105,phase5_combined_deterministic_proxy,fixed64_seed0,0.3736842105263158,0.4105263157894737,-0.0368421052631579,loss,190
HumanEval/106,phase5_combined_deterministic_proxy,fixed64_seed0,0.5151515151515151,0.5303030303030303,-0.015151515151515138,loss,66
HumanEval/107,phase5_combined_deterministic_proxy,fixed64_seed0,0.43636363636363634,0.4727272727272727,-0.036363636363636376,loss,55
HumanEval/108,phase5_combined_deterministic_proxy,fixed64_seed0,0.14285714285714285,0.14285714285714285,0.0,tie,28
HumanEval/109,phase5_combined_deterministic_proxy,fixed64_seed0,0.25757575757575757,0.25757575757575757,0.0,tie,66
HumanEval/11,phase5_combined_deterministic_proxy,fixed64_seed0,0.47619047619047616,0.5714285714285714,-0.09523809523809523,loss,21
HumanEval/110,phase5_combined_deterministic_proxy,fixed64_seed0,0.2727272727272727,0.30303030303030304,-0.03030303030303033,loss,66
HumanEval/111,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.24242424242424243,0.09090909090909088,win,66
HumanEval/112,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/113,phase5_combined_deterministic_proxy,fixed64_seed0,0.4,0.4666666666666667,-0.06666666666666665,loss,15
HumanEval/114,phase5_combined_deterministic_proxy,fixed64_seed0,0.07575757575757576,0.09090909090909091,-0.015151515151515152,loss,66
HumanEval/115,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/116,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/117,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.37777777777777777,-0.04444444444444445,loss,45
HumanEval/118,phase5_combined_deterministic_proxy,fixed64_seed0,0.25,0.1111111111111111,0.1388888888888889,win,36
HumanEval/119,phase5_combined_deterministic_proxy,fixed64_seed0,0.24175824175824176,0.32967032967032966,-0.0879120879120879,loss,91
HumanEval/12,phase5_combined_deterministic_proxy,fixed64_seed0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,loss,21
HumanEval/120,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.06666666666666667,0.26666666666666666,win,15
HumanEval/121,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/122,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/123,phase5_combined_deterministic_proxy,fixed64_seed0,0.19230769230769232,0.1794871794871795,0.01282051282051283,win,78
HumanEval/124,phase5_combined_deterministic_proxy,fixed64_seed0,0.475,0.5083333333333333,-0.033333333333333326,loss,120
HumanEval/125,phase5_combined_deterministic_proxy,fixed64_seed0,0.42857142857142855,0.5714285714285714,-0.14285714285714285,loss,21
HumanEval/126,phase5_combined_deterministic_proxy,fixed64_seed0,0.26666666666666666,0.2,0.06666666666666665,win,45
HumanEval/127,phase5_combined_deterministic_proxy,fixed64_seed0,0.4166666666666667,0.5166666666666667,-0.10000000000000003,loss,120
HumanEval/128,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.5,-0.16666666666666669,loss,6
HumanEval/129,phase5_combined_deterministic_proxy,fixed64_seed0,0.13438735177865613,0.15019762845849802,-0.01581027667984189,loss,253
HumanEval/13,phase5_combined_deterministic_proxy,fixed64_seed0,0.5,0.3333333333333333,0.16666666666666669,win,6
HumanEval/130,phase5_combined_deterministic_proxy,fixed64_seed0,0.17777777777777778,0.15555555555555556,0.022222222222222227,win,45
HumanEval/131,phase5_combined_deterministic_proxy,fixed64_seed0,0.6060606060606061,0.42424242424242425,0.18181818181818182,win,66
HumanEval/132,phase5_combined_deterministic_proxy,fixed64_seed0,0.18382352941176472,0.11029411764705882,0.0735294117647059,win,136
HumanEval/133,phase5_combined_deterministic_proxy,fixed64_seed0,0.6,0.4666666666666667,0.1333333333333333,win,15
HumanEval/134,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.0,0.3333333333333333,win,3
HumanEval/136,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/137,phase5_combined_deterministic_proxy,fixed64_seed0,0.2,0.3333333333333333,-0.1333333333333333,loss,15
HumanEval/138,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/139,phase5_combined_deterministic_proxy,fixed64_seed0,0.6666666666666666,0.38095238095238093,0.2857142857142857,win,21
HumanEval/14,phase5_combined_deterministic_proxy,fixed64_seed0,0.3,0.2,0.09999999999999998,win,10
HumanEval/140,phase5_combined_deterministic_proxy,fixed64_seed0,0.0761904761904762,0.05238095238095238,0.023809523809523815,win,210
HumanEval/141,phase5_combined_deterministic_proxy,fixed64_seed0,0.14285714285714285,0.3047619047619048,-0.16190476190476194,loss,105
HumanEval/142,phase5_combined_deterministic_proxy,fixed64_seed0,0.5111111111111111,0.6444444444444445,-0.13333333333333341,loss,45
HumanEval/144,phase5_combined_deterministic_proxy,fixed64_seed0,0.39285714285714285,0.35714285714285715,0.0357142857142857,win,28
HumanEval/145,phase5_combined_deterministic_proxy,fixed64_seed0,0.17857142857142858,0.14285714285714285,0.035714285714285726,win,28
HumanEval/146,phase5_combined_deterministic_proxy,fixed64_seed0,0.4444444444444444,0.5,-0.05555555555555558,loss,36
HumanEval/147,phase5_combined_deterministic_proxy,fixed64_seed0,0.3611111111111111,0.3888888888888889,-0.02777777777777779,loss,36
HumanEval/148,phase5_combined_deterministic_proxy,fixed64_seed0,0.15555555555555556,0.3111111111111111,-0.15555555555555556,loss,45
HumanEval/15,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/150,phase5_combined_deterministic_proxy,fixed64_seed0,0.4166666666666667,0.4444444444444444,-0.027777777777777735,loss,36
HumanEval/151,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/152,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/154,phase5_combined_deterministic_proxy,fixed64_seed0,0.21428571428571427,0.2857142857142857,-0.07142857142857142,loss,28
HumanEval/155,phase5_combined_deterministic_proxy,fixed64_seed0,0.19444444444444445,0.19444444444444445,0.0,tie,36
HumanEval/156,phase5_combined_deterministic_proxy,fixed64_seed0,0.18095238095238095,0.26666666666666666,-0.08571428571428572,loss,105
HumanEval/157,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/158,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/159,phase5_combined_deterministic_proxy,fixed64_seed0,0.5,0.5,0.0,tie,10
HumanEval/16,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/160,phase5_combined_deterministic_proxy,fixed64_seed0,0.2,0.1,0.1,win,10
HumanEval/161,phase5_combined_deterministic_proxy,fixed64_seed0,0.20952380952380953,0.10476190476190476,0.10476190476190476,win,105
HumanEval/162,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.3333333333333333,-0.3333333333333333,loss,3
HumanEval/163,phase5_combined_deterministic_proxy,fixed64_seed0,0.16666666666666666,0.16666666666666666,0.0,tie,6
HumanEval/17,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/18,phase5_combined_deterministic_proxy,fixed64_seed0,0.4,0.4666666666666667,-0.06666666666666665,loss,15
HumanEval/19,phase5_combined_deterministic_proxy,fixed64_seed0,0.27472527472527475,0.7582417582417582,-0.48351648351648346,loss,91
HumanEval/2,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/20,phase5_combined_deterministic_proxy,fixed64_seed0,0.3523809523809524,0.3238095238095238,0.02857142857142858,win,105
HumanEval/21,phase5_combined_deterministic_proxy,fixed64_seed0,0.5,0.5,0.0,tie,6
HumanEval/22,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/23,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/24,phase5_combined_deterministic_proxy,fixed64_seed0,0.5,0.5,0.0,tie,6
HumanEval/25,phase5_combined_deterministic_proxy,fixed64_seed0,0.34615384615384615,0.3333333333333333,0.01282051282051283,win,78
HumanEval/26,phase5_combined_deterministic_proxy,fixed64_seed0,0.16666666666666666,0.3333333333333333,-0.16666666666666666,loss,6
HumanEval/28,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/29,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/3,phase5_combined_deterministic_proxy,fixed64_seed0,0.5714285714285714,0.3333333333333333,0.23809523809523808,win,21
HumanEval/30,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/32,phase5_combined_deterministic_proxy,fixed64_seed0,0.07575757575757576,0.0,0.07575757575757576,win,66
HumanEval/33,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.16666666666666666,0.16666666666666666,win,6
HumanEval/34,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/36,phase5_combined_deterministic_proxy,fixed64_seed0,0.4222222222222222,0.4888888888888889,-0.06666666666666665,loss,45
HumanEval/37,phase5_combined_deterministic_proxy,fixed64_seed0,0.15555555555555556,0.0,0.15555555555555556,win,45
HumanEval/38,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/39,phase5_combined_deterministic_proxy,fixed64_seed0,0.23333333333333334,0.3,-0.06666666666666665,loss,120
HumanEval/4,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/40,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.38095238095238093,-0.047619047619047616,loss,21
HumanEval/41,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/42,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/43,phase5_combined_deterministic_proxy,fixed64_seed0,0.6,0.6,0.0,tie,15
HumanEval/44,phase5_combined_deterministic_proxy,fixed64_seed0,0.3333333333333333,0.4666666666666667,-0.13333333333333336,loss,15
HumanEval/45,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/46,phase5_combined_deterministic_proxy,fixed64_seed0,0.35714285714285715,0.5,-0.14285714285714285,loss,28
HumanEval/47,phase5_combined_deterministic_proxy,fixed64_seed0,0.7333333333333333,0.4666666666666667,0.2666666666666666,win,15
HumanEval/48,phase5_combined_deterministic_proxy,fixed64_seed0,0.3,0.4,-0.10000000000000003,loss,10
HumanEval/49,phase5_combined_deterministic_proxy,fixed64_seed0,0.2,0.5,-0.3,loss,10
HumanEval/5,phase5_combined_deterministic_proxy,fixed64_seed0,0.19444444444444445,0.2222222222222222,-0.027777777777777762,loss,36
HumanEval/51,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/52,phase5_combined_deterministic_proxy,fixed64_seed0,0.6,0.4,0.19999999999999996,win,10
HumanEval/53,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,1.0,0.0,tie,1
HumanEval/54,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/55,phase5_combined_deterministic_proxy,fixed64_seed0,0.6666666666666666,0.6666666666666666,0.0,tie,15
HumanEval/56,phase5_combined_deterministic_proxy,fixed64_seed0,0.3111111111111111,0.37777777777777777,-0.06666666666666665,loss,45
HumanEval/57,phase5_combined_deterministic_proxy,fixed64_seed0,0.16666666666666666,0.0,0.16666666666666666,win,6
HumanEval/58,phase5_combined_deterministic_proxy,fixed64_seed0,0.42857142857142855,0.5238095238095238,-0.09523809523809529,loss,21
HumanEval/59,phase5_combined_deterministic_proxy,fixed64_seed0,0.48717948717948717,0.41025641025641024,0.07692307692307693,win,78
HumanEval/6,phase5_combined_deterministic_proxy,fixed64_seed0,0.6060606060606061,0.6515151515151515,-0.045454545454545414,loss,66
HumanEval/60,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/61,phase5_combined_deterministic_proxy,fixed64_seed0,0.37777777777777777,0.5333333333333333,-0.15555555555555556,loss,45
HumanEval/62,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/63,phase5_combined_deterministic_proxy,fixed64_seed0,0.5357142857142857,0.6428571428571429,-0.1071428571428572,loss,28
HumanEval/64,phase5_combined_deterministic_proxy,fixed64_seed0,0.2,0.2,0.0,tie,15
HumanEval/65,phase5_combined_deterministic_proxy,fixed64_seed0,0.13333333333333333,0.26666666666666666,-0.13333333333333333,loss,15
HumanEval/67,phase5_combined_deterministic_proxy,fixed64_seed0,0.2,0.26666666666666666,-0.06666666666666665,loss,15
HumanEval/68,phase5_combined_deterministic_proxy,fixed64_seed0,0.4,0.5,-0.09999999999999998,loss,10
HumanEval/7,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/70,phase5_combined_deterministic_proxy,fixed64_seed0,0.14285714285714285,0.23809523809523808,-0.09523809523809523,loss,21
HumanEval/71,phase5_combined_deterministic_proxy,fixed64_seed0,0.19047619047619047,0.42857142857142855,-0.23809523809523808,loss,21
HumanEval/72,phase5_combined_deterministic_proxy,fixed64_seed0,0.6444444444444445,0.6222222222222222,0.022222222222222254,win,45
HumanEval/73,phase5_combined_deterministic_proxy,fixed64_seed0,0.4,0.2,0.2,win,15
HumanEval/74,phase5_combined_deterministic_proxy,fixed64_seed0,0.45454545454545453,0.34545454545454546,0.10909090909090907,win,55
HumanEval/75,phase5_combined_deterministic_proxy,fixed64_seed0,0.27472527472527475,0.25274725274725274,0.02197802197802201,win,91
HumanEval/77,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/79,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/8,phase5_combined_deterministic_proxy,fixed64_seed0,0.7142857142857143,0.6190476190476191,0.09523809523809523,win,21
HumanEval/80,phase5_combined_deterministic_proxy,fixed64_seed0,0.2857142857142857,0.23809523809523808,0.047619047619047616,win,21
HumanEval/82,phase5_combined_deterministic_proxy,fixed64_seed0,0.39285714285714285,0.5714285714285714,-0.17857142857142855,loss,28
HumanEval/83,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/85,phase5_combined_deterministic_proxy,fixed64_seed0,1.0,0.0,1.0,win,1
HumanEval/86,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/87,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/88,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/89,phase5_combined_deterministic_proxy,fixed64_seed0,0.2222222222222222,0.4166666666666667,-0.19444444444444448,loss,36
HumanEval/9,phase5_combined_deterministic_proxy,fixed64_seed0,0.5111111111111111,0.3111111111111111,0.19999999999999996,win,45
HumanEval/90,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,3
HumanEval/92,phase5_combined_deterministic_proxy,fixed64_seed0,0.4666666666666667,0.4666666666666667,0.0,tie,15
HumanEval/93,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,10
HumanEval/94,phase5_combined_deterministic_proxy,fixed64_seed0,0.5054945054945055,0.5714285714285714,-0.06593406593406592,loss,91
HumanEval/95,phase5_combined_deterministic_proxy,fixed64_seed0,0.22943722943722944,0.2943722943722944,-0.06493506493506496,loss,231
HumanEval/96,phase5_combined_deterministic_proxy,fixed64_seed0,0.5272727272727272,0.2909090909090909,0.23636363636363633,win,55
HumanEval/97,phase5_combined_deterministic_proxy,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/99,phase5_combined_deterministic_proxy,fixed64_seed0,0.21323529411764705,0.19117647058823528,0.02205882352941177,win,136
HumanEval/0,fixed_score_only_abductive_selector,fixed64_seed0,0.35714285714285715,0.32142857142857145,0.0357142857142857,win,28
HumanEval/1,fixed_score_only_abductive_selector,fixed64_seed0,0.3047619047619048,0.1619047619047619,0.14285714285714288,win,105
HumanEval/10,fixed_score_only_abductive_selector,fixed64_seed0,0.19047619047619047,0.23809523809523808,-0.047619047619047616,loss,21
HumanEval/100,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
HumanEval/101,fixed_score_only_abductive_selector,fixed64_seed0,0.2727272727272727,0.2727272727272727,0.0,tie,55
HumanEval/102,fixed_score_only_abductive_selector,fixed64_seed0,0.10714285714285714,0.0,0.10714285714285714,win,28
HumanEval/103,fixed_score_only_abductive_selector,fixed64_seed0,0.42857142857142855,0.38095238095238093,0.047619047619047616,win,21
HumanEval/104,fixed_score_only_abductive_selector,fixed64_seed0,0.26666666666666666,0.3333333333333333,-0.06666666666666665,loss,15
HumanEval/105,fixed_score_only_abductive_selector,fixed64_seed0,0.24736842105263157,0.4105263157894737,-0.1631578947368421,loss,190
HumanEval/106,fixed_score_only_abductive_selector,fixed64_seed0,0.36363636363636365,0.5303030303030303,-0.16666666666666663,loss,66
HumanEval/107,fixed_score_only_abductive_selector,fixed64_seed0,0.36363636363636365,0.4727272727272727,-0.10909090909090907,loss,55
HumanEval/108,fixed_score_only_abductive_selector,fixed64_seed0,0.14285714285714285,0.14285714285714285,0.0,tie,28
HumanEval/109,fixed_score_only_abductive_selector,fixed64_seed0,0.2727272727272727,0.25757575757575757,0.015151515151515138,win,66
HumanEval/11,fixed_score_only_abductive_selector,fixed64_seed0,0.38095238095238093,0.5714285714285714,-0.19047619047619047,loss,21
HumanEval/110,fixed_score_only_abductive_selector,fixed64_seed0,0.25757575757575757,0.30303030303030304,-0.04545454545454547,loss,66
HumanEval/111,fixed_score_only_abductive_selector,fixed64_seed0,0.22727272727272727,0.24242424242424243,-0.015151515151515166,loss,66
HumanEval/112,fixed_score_only_abductive_selector,fixed64_seed0,0.3333333333333333,0.3333333333333333,0.0,tie,3
HumanEval/113,fixed_score_only_abductive_selector,fixed64_seed0,0.26666666666666666,0.4666666666666667,-0.2,loss,15
HumanEval/114,fixed_score_only_abductive_selector,fixed64_seed0,0.13636363636363635,0.09090909090909091,0.04545454545454544,win,66
HumanEval/115,fixed_score_only_abductive_selector,fixed64_seed0,0.0,0.0,0.0,tie,1
