task_group,method_a,method_b,method_a_accuracy,method_b_accuracy,task_macro_delta,outcome,span_count
HumanEval/99,m4_assembly_with_repair,m4_best_single_particle,0.0,1.0,-1.0,loss,1
HumanEval/0,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/1,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/10,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/100,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/101,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/102,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/103,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/104,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/105,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/106,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/107,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/108,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/109,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/11,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/110,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/111,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/112,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/113,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/114,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/115,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/116,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/117,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/118,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/119,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/12,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/120,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/121,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/122,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/123,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/124,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/125,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/126,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/127,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/128,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/129,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/13,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/130,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/131,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/132,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/133,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/134,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/136,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/137,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/138,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/139,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/14,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/140,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/141,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/142,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/144,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/145,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/146,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/147,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/148,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/15,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/150,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/151,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/152,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/154,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/155,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/156,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/157,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/158,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/159,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/16,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/160,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/161,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/162,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/163,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/17,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/18,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/19,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/2,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/20,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/21,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/22,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/23,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/24,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/25,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/26,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/28,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/29,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/3,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/30,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/32,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/33,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/34,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/36,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/37,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/38,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/39,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/4,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/40,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/41,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/42,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/43,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/44,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/45,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/46,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/47,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/48,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/49,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/5,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/51,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/52,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/53,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/54,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/55,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/56,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/57,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/58,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/59,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/6,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/60,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/61,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/62,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/63,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/64,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/65,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/67,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/68,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/7,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/70,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/71,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/72,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/73,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/74,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/75,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/77,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/79,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/8,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/80,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/82,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/83,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/85,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/86,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/87,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/88,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/89,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/9,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/90,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/92,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/93,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/94,m4_assembly_with_repair,m4_assembly_without_repair,1.0,1.0,0.0,tie,1
HumanEval/95,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
HumanEval/96,m4_assembly_with_repair,m4_assembly_without_repair,0.0,0.0,0.0,tie,1
HumanEval/97,m4_assembly_with_repair,m4_assembly_without_repair,1.0,0.0,1.0,win,1
HumanEval/99,m4_assembly_with_repair,m4_assembly_without_repair,0.0,1.0,-1.0,loss,1
